Model,Fold,Epoch,Train_Loss,Test_Loss,TPR,FPR
XGBoost,2,140,0.6931,0.7027,1.0000,1.0000
XGBoost,2,150,0.6928,0.6985,1.0000,1.0000
XGBoost,2,160,0.6934,0.6919,0.0000,0.0000
XGBoost,2,170,0.6931,0.6933,1.0000,1.0000
XGBoost,2,180,0.6931,0.6937,1.0000,1.0000
XGBoost,2,190,0.6947,0.6881,0.0000,0.0000
XGBoost,2,200,0.6931,0.7021,1.0000,1.0000
XGBoost,2,210,0.6928,0.6962,1.0000,1.0000
XGBoost,2,220,0.6929,0.6947,1.0000,1.0000
XGBoost,2,230,0.6930,0.7013,1.0000,1.0000
XGBoost,2,240,0.6929,0.6947,1.0000,1.0000
XGBoost,2,250,0.6941,0.6895,0.0000,0.0000
XGBoost,2,260,0.6928,0.6974,1.0000,1.0000
XGBoost,2,270,0.6933,0.7037,1.0000,1.0000
XGBoost,2,280,0.6928,0.6981,1.0000,1.0000
XGBoost,2,290,0.6928,0.6965,1.0000,1.0000
XGBoost,2,300,0.6931,0.6934,1.0000,1.0000
XGBoost,2,310,0.6949,0.6878,0.0000,0.0000
XGBoost,2,320,0.6929,0.6955,1.0000,1.0000
XGBoost,2,330,0.6928,0.6963,1.0000,1.0000
XGBoost,2,340,0.6935,0.7051,1.0000,1.0000
XGBoost,2,350,0.6928,0.6966,1.0000,1.0000
XGBoost,2,360,0.6952,0.6873,0.0000,0.0000
XGBoost,2,370,0.6929,0.6952,1.0000,1.0000
XGBoost,2,380,0.6928,0.6978,1.0000,1.0000
XGBoost,2,390,0.6958,0.6863,0.0000,0.0000
XGBoost,2,400,0.6941,0.6897,0.0000,0.0000
XGBoost,2,410,0.6928,0.6968,1.0000,1.0000
XGBoost,2,420,0.6929,0.6957,1.0000,1.0000
XGBoost,2,430,0.6938,0.7069,1.0000,1.0000
XGBoost,2,440,0.6939,0.6901,0.0000,0.0000
XGBoost,2,450,0.6928,0.6991,1.0000,1.0000
XGBoost,2,460,0.6952,0.6873,0.0000,0.0000
XGBoost,2,470,0.6931,0.7023,1.0000,1.0000
XGBoost,2,480,0.6942,0.6893,0.0000,0.0000
XGBoost,2,490,0.6929,0.6950,1.0000,1.0000
XGBoost,2,500,0.6928,0.6966,1.0000,1.0000
Logistic Regression,2,10,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,20,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,30,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,40,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,50,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,60,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,70,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,80,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,90,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,100,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,110,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,120,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,130,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,140,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,150,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,160,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,170,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,180,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,190,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,200,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,210,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,220,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,230,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,240,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,250,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,260,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,270,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,280,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,290,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,300,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,310,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,320,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,330,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,340,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,350,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,360,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,370,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,380,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,390,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,400,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,410,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,420,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,430,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,440,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,450,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,460,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,470,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,480,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,490,0.4370,0.5895,0.8125,0.2727
Logistic Regression,2,500,0.4370,0.5895,0.8125,0.2727
Naive Bayes,2,500,0.4940,0.5753,0.8750,0.2273
KNN,2,500,0.5600,0.5390,0.8750,0.2727
SVM,2,500,0.6872,0.6935,1.0000,1.0000
XGBoost,3,10,0.6940,0.7000,0.0000,0.0000
XGBoost,3,20,0.6943,0.7008,0.0000,0.0000
XGBoost,3,30,0.6928,0.6943,0.0000,0.0000
XGBoost,3,40,0.6931,0.6970,0.0000,0.0000
XGBoost,3,50,0.6929,0.6939,0.0000,0.0000
XGBoost,3,60,0.6934,0.6982,0.0000,0.0000
XGBoost,3,70,0.6932,0.6975,0.0000,0.0000
XGBoost,3,80,0.6935,0.6985,0.0000,0.0000
XGBoost,3,90,0.6928,0.6946,0.0000,0.0000
XGBoost,3,100,0.6929,0.6940,0.0000,0.0000
XGBoost,3,110,0.6928,0.6950,0.0000,0.0000
XGBoost,3,120,0.6938,0.6993,0.0000,0.0000
XGBoost,3,130,0.6940,0.6922,1.0000,1.0000
XGBoost,3,140,0.6929,0.6958,0.0000,0.0000
XGBoost,3,150,0.6928,0.6956,0.0000,0.0000
XGBoost,3,160,0.6938,0.6994,0.0000,0.0000
XGBoost,3,170,0.6936,0.6988,0.0000,0.0000
XGBoost,3,180,0.6940,0.6998,0.0000,0.0000
XGBoost,3,190,0.6947,0.7017,0.0000,0.0000
XGBoost,3,200,0.6936,0.6925,1.0000,1.0000
XGBoost,3,210,0.6930,0.6936,0.0000,0.0000
XGBoost,3,220,0.6930,0.6968,0.0000,0.0000
XGBoost,3,230,0.6930,0.6967,0.0000,0.0000
XGBoost,3,240,0.6936,0.6988,0.0000,0.0000
XGBoost,3,250,0.6928,0.6953,0.0000,0.0000
XGBoost,3,260,0.6930,0.6935,0.0000,0.0000
XGBoost,3,270,0.6934,0.6982,0.0000,0.0000
XGBoost,3,280,0.6931,0.6932,0.0000,0.0000
XGBoost,3,290,0.6929,0.6941,0.0000,0.0000
XGBoost,3,300,0.6937,0.6990,0.0000,0.0000
XGBoost,3,310,0.6954,0.7032,0.0000,0.0000
XGBoost,3,320,0.6928,0.6951,0.0000,0.0000
XGBoost,3,330,0.6929,0.6960,0.0000,0.0000
XGBoost,3,340,0.6928,0.6942,0.0000,0.0000
XGBoost,3,350,0.6934,0.6927,1.0000,1.0000
XGBoost,3,360,0.6945,0.7011,0.0000,0.0000
XGBoost,3,370,0.6930,0.6969,0.0000,0.0000
XGBoost,3,380,0.6931,0.6932,0.0000,0.0000
XGBoost,3,390,0.6936,0.6989,0.0000,0.0000
XGBoost,3,400,0.6943,0.7006,0.0000,0.0000
XGBoost,3,410,0.6929,0.6958,0.0000,0.0000
XGBoost,3,420,0.6929,0.6959,0.0000,0.0000
XGBoost,3,430,0.6933,0.6929,1.0000,1.0000
XGBoost,3,440,0.6931,0.6972,0.0000,0.0000
XGBoost,3,450,0.6929,0.6959,0.0000,0.0000
XGBoost,3,460,0.6940,0.6999,0.0000,0.0000
XGBoost,3,470,0.6928,0.6943,0.0000,0.0000
XGBoost,3,480,0.6942,0.7006,0.0000,0.0000
XGBoost,3,490,0.6928,0.6946,0.0000,0.0000
XGBoost,3,500,0.6928,0.6950,0.0000,0.0000
Logistic Regression,3,10,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,20,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,30,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,40,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,50,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,60,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,70,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,80,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,90,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,100,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,110,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,120,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,130,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,140,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,150,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,160,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,170,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,180,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,190,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,200,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,210,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,220,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,230,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,240,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,250,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,260,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,270,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,280,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,290,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,300,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,310,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,320,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,330,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,340,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,350,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,360,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,370,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,380,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,390,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,400,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,410,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,420,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,430,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,440,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,450,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,460,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,470,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,480,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,490,0.4498,0.5123,0.6000,0.1111
Logistic Regression,3,500,0.4498,0.5123,0.6000,0.1111
Naive Bayes,3,500,0.5257,0.5249,0.7000,0.2778
KNN,3,500,0.5318,0.5791,0.7500,0.3333
SVM,3,500,0.7156,0.7140,0.2000,0.7222
XGBoost,4,10,0.6975,0.7072,0.0000,0.0000
XGBoost,4,20,0.6937,0.6990,0.0000,0.0000
XGBoost,4,30,0.6928,0.6952,0.0000,0.0000
XGBoost,4,40,0.6949,0.7021,0.0000,0.0000
XGBoost,4,50,0.6932,0.6974,0.0000,0.0000
XGBoost,4,60,0.6948,0.7019,0.0000,0.0000
XGBoost,4,70,0.6928,0.6947,0.0000,0.0000
XGBoost,4,80,0.6933,0.6978,0.0000,0.0000
XGBoost,4,90,0.6928,0.6956,0.0000,0.0000
XGBoost,4,100,0.6928,0.6941,0.0000,0.0000
XGBoost,4,110,0.6928,0.6950,0.0000,0.0000
XGBoost,4,120,0.6936,0.6988,0.0000,0.0000
XGBoost,4,130,0.6931,0.6933,0.0000,0.0000
XGBoost,4,140,0.6932,0.6975,0.0000,0.0000
XGBoost,4,150,0.6941,0.7001,0.0000,0.0000
XGBoost,4,160,0.6932,0.6973,0.0000,0.0000
XGBoost,4,170,0.6928,0.6952,0.0000,0.0000
XGBoost,4,180,0.6945,0.7011,0.0000,0.0000
XGBoost,4,190,0.6935,0.6984,0.0000,0.0000
XGBoost,4,200,0.6972,0.6919,1.0000,1.0000
XGBoost,4,210,0.6928,0.6942,0.0000,0.0000
XGBoost,4,220,0.6932,0.6975,0.0000,0.0000
XGBoost,4,230,0.6933,0.6979,0.0000,0.0000
XGBoost,4,240,0.6949,0.7021,0.0000,0.0000
XGBoost,4,250,0.6928,0.6956,0.0000,0.0000
XGBoost,4,260,0.6929,0.6941,0.0000,0.0000
XGBoost,4,270,0.6929,0.6961,0.0000,0.0000
XGBoost,4,280,0.6928,0.6956,0.0000,0.0000
XGBoost,4,290,0.6931,0.6971,0.0000,0.0000
XGBoost,4,300,0.6942,0.7005,0.0000,0.0000
XGBoost,4,310,0.6938,0.6994,0.0000,0.0000
XGBoost,4,320,0.6932,0.6975,0.0000,0.0000
XGBoost,4,330,0.6928,0.6944,0.0000,0.0000
XGBoost,4,340,0.6929,0.6958,0.0000,0.0000
XGBoost,4,350,0.6940,0.6922,1.0000,1.0000
XGBoost,4,360,0.6958,0.7039,0.0000,0.0000
XGBoost,4,370,0.6931,0.6973,0.0000,0.0000
XGBoost,4,380,0.6928,0.6949,0.0000,0.0000
XGBoost,4,390,0.6972,0.7066,0.0000,0.0000
XGBoost,4,400,0.6930,0.6968,0.0000,0.0000
XGBoost,4,410,0.6933,0.6980,0.0000,0.0000
XGBoost,4,420,0.6929,0.6960,0.0000,0.0000
XGBoost,4,430,0.6931,0.6932,0.0000,0.0000
XGBoost,4,440,0.6931,0.6971,0.0000,0.0000
XGBoost,4,450,0.6944,0.7010,0.0000,0.0000
XGBoost,4,460,0.6941,0.7003,0.0000,0.0000
XGBoost,4,470,0.6933,0.6928,1.0000,1.0000
XGBoost,4,480,0.6929,0.6961,0.0000,0.0000
XGBoost,4,490,0.6931,0.6973,0.0000,0.0000
XGBoost,4,500,0.6930,0.6966,0.0000,0.0000
Logistic Regression,4,10,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,20,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,30,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,40,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,50,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,60,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,70,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,80,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,90,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,100,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,110,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,120,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,130,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,140,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,150,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,160,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,170,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,180,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,190,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,200,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,210,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,220,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,230,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,240,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,250,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,260,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,270,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,280,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,290,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,300,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,310,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,320,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,330,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,340,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,350,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,360,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,370,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,380,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,390,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,400,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,410,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,420,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,430,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,440,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,450,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,460,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,470,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,480,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,490,0.4588,0.4453,0.7000,0.0556
Logistic Regression,4,500,0.4588,0.4453,0.7000,0.0556
Naive Bayes,4,500,0.5345,0.4455,0.6500,0.1111
KNN,4,500,0.5416,0.5277,0.7000,0.2222
SVM,4,500,0.6627,0.6588,0.6000,0.1111
XGBoost,5,10,0.6931,0.7045,0.0000,0.0000
XGBoost,5,20,0.6925,0.7002,0.0000,0.0000
XGBoost,5,30,0.6924,0.6989,0.0000,0.0000
XGBoost,5,40,0.6934,0.7056,0.0000,0.0000
XGBoost,5,50,0.6933,0.7055,0.0000,0.0000
XGBoost,5,60,0.6941,0.7082,0.0000,0.0000
XGBoost,5,70,0.6924,0.6969,0.0000,0.0000
XGBoost,5,80,0.6927,0.7022,0.0000,0.0000
XGBoost,5,90,0.6925,0.6955,0.0000,0.0000
XGBoost,5,100,0.6924,0.6970,0.0000,0.0000
XGBoost,5,110,0.6926,0.7016,0.0000,0.0000
XGBoost,5,120,0.6934,0.7057,0.0000,0.0000
XGBoost,5,130,0.6924,0.6991,0.0000,0.0000
XGBoost,5,140,0.6929,0.7033,0.0000,0.0000
XGBoost,5,150,0.6934,0.7057,0.0000,0.0000
XGBoost,5,160,0.6960,0.7141,0.0000,0.0000
XGBoost,5,170,0.6932,0.7046,0.0000,0.0000
XGBoost,5,180,0.6935,0.7060,0.0000,0.0000
XGBoost,5,190,0.6926,0.7012,0.0000,0.0000
XGBoost,5,200,0.6944,0.6909,1.0000,1.0000
XGBoost,5,210,0.6937,0.7069,0.0000,0.0000
XGBoost,5,220,0.6933,0.7053,0.0000,0.0000
XGBoost,5,230,0.6940,0.7079,0.0000,0.0000
XGBoost,5,240,0.6943,0.7091,0.0000,0.0000
XGBoost,5,250,0.6924,0.6991,0.0000,0.0000
XGBoost,5,260,0.6926,0.6954,0.0000,0.0000
XGBoost,5,270,0.6924,0.6973,0.0000,0.0000
XGBoost,5,280,0.6925,0.7004,0.0000,0.0000
XGBoost,5,290,0.6924,0.6995,0.0000,0.0000
XGBoost,5,300,0.6924,0.6997,0.0000,0.0000
XGBoost,5,310,0.6924,0.6998,0.0000,0.0000
XGBoost,5,320,0.6929,0.7035,0.0000,0.0000
XGBoost,5,330,0.6924,0.6995,0.0000,0.0000
XGBoost,5,340,0.6928,0.7030,0.0000,0.0000
XGBoost,5,350,0.6938,0.6918,1.0000,1.0000
XGBoost,5,360,0.6953,0.7122,0.0000,0.0000
XGBoost,5,370,0.6925,0.7009,0.0000,0.0000
XGBoost,5,380,0.6924,0.6967,0.0000,0.0000
XGBoost,5,390,0.6929,0.7034,0.0000,0.0000
XGBoost,5,400,0.6927,0.7025,0.0000,0.0000
XGBoost,5,410,0.6935,0.7061,0.0000,0.0000
XGBoost,5,420,0.6924,0.6987,0.0000,0.0000
XGBoost,5,430,0.6926,0.6953,0.0000,0.0000
XGBoost,5,440,0.6928,0.7025,0.0000,0.0000
XGBoost,5,450,0.6926,0.7017,0.0000,0.0000
XGBoost,5,460,0.6931,0.7043,0.0000,0.0000
XGBoost,5,470,0.6924,0.6964,0.0000,0.0000
XGBoost,5,480,0.6925,0.7004,0.0000,0.0000
XGBoost,5,490,0.6928,0.7029,0.0000,0.0000
XGBoost,5,500,0.6931,0.7042,0.0000,0.0000
Logistic Regression,5,10,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,20,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,30,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,40,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,50,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,60,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,70,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,80,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,90,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,100,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,110,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,120,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,130,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,140,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,150,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,160,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,170,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,180,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,190,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,200,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,210,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,220,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,230,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,240,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,250,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,260,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,270,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,280,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,290,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,300,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,310,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,320,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,330,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,340,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,350,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,360,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,370,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,380,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,390,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,400,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,410,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,420,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,430,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,440,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,450,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,460,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,470,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,480,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,490,0.4114,0.6415,0.7619,0.5882
Logistic Regression,5,500,0.4114,0.6415,0.7619,0.5882
Naive Bayes,5,500,0.4946,0.6807,0.8095,0.4118
KNN,5,500,0.5011,0.5790,0.8571,0.2941
SVM,5,500,0.6907,0.6974,0.0000,0.0000

Average Results Across 5 Folds:
Model,Epoch,Avg_Train_Loss,Avg_Test_Loss,Avg_TPR,Avg_FPR
XGBoost,10,0.6943,0.6991,0.0000,0.0000
XGBoost,20,0.6934,0.6970,0.2000,0.2000
XGBoost,30,0.6928,0.6968,0.4000,0.4000
XGBoost,40,0.6935,0.7003,0.4000,0.4000
XGBoost,50,0.6931,0.6972,0.4000,0.4000
XGBoost,60,0.6939,0.6980,0.0000,0.0000
XGBoost,70,0.6929,0.6951,0.2000,0.2000
XGBoost,80,0.6941,0.6949,0.0000,0.0000
XGBoost,90,0.6929,0.6963,0.4000,0.4000
XGBoost,100,0.6930,0.6937,0.0000,0.0000
XGBoost,110,0.6928,0.6962,0.2000,0.2000
XGBoost,120,0.6933,0.6991,0.4000,0.4000
XGBoost,130,0.6938,0.6994,0.6000,0.6000
XGBoost,140,0.6930,0.6991,0.4000,0.4000
XGBoost,150,0.6932,0.6988,0.4000,0.4000
XGBoost,160,0.6939,0.6991,0.0000,0.0000
XGBoost,170,0.6935,0.6963,0.2000,0.2000
XGBoost,180,0.6936,0.6987,0.2000,0.2000
XGBoost,190,0.6938,0.6963,0.0000,0.0000
XGBoost,200,0.6944,0.6953,1.0000,1.0000
XGBoost,210,0.6931,0.6967,0.2000,0.2000
XGBoost,220,0.6933,0.6969,0.2000,0.2000
XGBoost,230,0.6935,0.7012,0.4000,0.4000
XGBoost,240,0.6938,0.6998,0.4000,0.4000
XGBoost,250,0.6935,0.6937,0.0000,0.0000
XGBoost,260,0.6929,0.6950,0.4000,0.4000
XGBoost,270,0.6932,0.6994,0.4000,0.4000
XGBoost,280,0.6929,0.6969,0.4000,0.4000
XGBoost,290,0.6929,0.6958,0.2000,0.2000
XGBoost,300,0.6936,0.6965,0.2000,0.2000
XGBoost,310,0.6942,0.6960,0.0000,0.0000
XGBoost,320,0.6930,0.6967,0.2000,0.2000
XGBoost,330,0.6928,0.6958,0.2000,0.2000
XGBoost,340,0.6931,0.6992,0.4000,0.4000
XGBoost,350,0.6934,0.6934,1.0000,1.0000
XGBoost,360,0.6950,0.6989,0.0000,0.0000
XGBoost,370,0.6930,0.6967,0.4000,0.4000
XGBoost,380,0.6928,0.6954,0.4000,0.4000
XGBoost,390,0.6953,0.6967,0.0000,0.0000
XGBoost,400,0.6939,0.6957,0.0000,0.0000
XGBoost,410,0.6931,0.6979,0.2000,0.2000
XGBoost,420,0.6929,0.6957,0.2000,0.2000
XGBoost,430,0.6932,0.6967,0.6000,0.6000
XGBoost,440,0.6932,0.6959,0.0000,0.0000
XGBoost,450,0.6932,0.6988,0.4000,0.4000
XGBoost,460,0.6943,0.6962,0.0000,0.0000
XGBoost,470,0.6930,0.6963,0.6000,0.6000
XGBoost,480,0.6936,0.6953,0.0000,0.0000
XGBoost,490,0.6930,0.6963,0.2000,0.2000
XGBoost,500,0.6931,0.6986,0.4000,0.4000
Logistic Regression,10,0.4327,0.5904,0.6808,0.3008
Logistic Regression,20,0.4327,0.5904,0.6808,0.3008
Logistic Regression,30,0.4327,0.5904,0.6808,0.3008
Logistic Regression,40,0.4327,0.5904,0.6808,0.3008
